| 航班号 		| 来自于		| 预计到达	| 实际到达	| 备注	|
|CA-1427		|null		|null	|null	|null	|
|CA-1427		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|BR-729		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|GS-7819		|null		|null	|null	|null	|
|GS-7819		|null		|null	|null	|null	|
|GS-7819		|null		|null	|null	|null	|
|GS-7819		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|RY-8961		|null		|09:25	|null	|null	|
|RY-8961		|null		|null	|null	|null	|
|RY-8881		|null		|null	|null	|null	|
|RY-8961		|null		|null	|null	|null	|
|RY-8961		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|CA-750		|null		|null	|07:38	|null	|
|CA-750		|null		|null	|07:38	|null	|
|JR-1609		|null		|null	|null	|null	|
|CA-750		|null		|null	|null	|null	|
|CA-8363		|null		|null	|null	|null	|
|CA-750		|null		|null	|null	|null	|
|CA-750		|null		|null	|null	|null	|
|GS-7857		|null		|null	|null	|null	|
|GS-7857		|null		|null	|null	|null	|
|GS-7857		|null		|null	|null	|null	|
|GS-7857		|null		|null	|null	|null	|
|SC-4801		|null		|10:00	|null	|null	|
|SC-4801		|null		|null	|null	|null	|
|SC-4801		|null		|null	|null	|null	|
|SC-4693		|null		|null	|null	|null	|
|SC-4801		|null		|null	|null	|null	|
|OZ-327		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|GS-7990		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|MF-8365		|null		|null	|null	|null	|
|MF-8365		|null		|null	|null	|null	|
|MF-8365		|null		|null	|null	|null	|
|MF-8365		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|FM-9070		|null		|null	|null	|null	|
|FM-9070		|null		|null	|null	|null	|
|OZ-327		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|FM-9070		|null		|null	|null	|null	|
|FM-9070		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|SC-8053		|null		|10:05	|null	|null	|
|SC-8053		|null		|null	|null	|null	|
|SC-8053		|null		|null	|null	|null	|
|SC-8053		|null		|null	|null	|null	|
|SC-8053		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|OZ-327		|null		|09:15	|null	|null	|
|OZ-327		|null		|null	|null	|null	|
|OZ-327		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|OZ-327		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|HX-363		|null		|null	|null	|null	|
|HX-363		|null		|null	|null	|null	|
|HX-363		|null		|null	|null	|null	|
|HX-363		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7869		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|CA-777		|null		|null	|null	|null	|
|CA-777		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|CA-777		|null		|null	|null	|null	|
|CA-777		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|CA-1679		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|CA-8290		|null		|09:00	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|CA-1481		|null		|null	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|SC-4717		|null		|null	|08:00	|null	|
|SC-4717		|null		|null	|08:00	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|CA-1317		|null		|null	|null	|null	|
|CA-1317		|null		|null	|null	|null	|
|CA-1317		|null		|null	|null	|null	|
|CA-1317		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|GS-7815		|null		|null	|null	|null	|
|GS-7815		|null		|null	|null	|null	|
|GS-7815		|null		|null	|null	|null	|
|GS-7815		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2990		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2990		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|MF-8297		|null		|null	|null	|null	|
|GS-7830		|null		|null	|null	|null	|
|GS-7830		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|GS-7830		|null		|null	|null	|null	|
|GS-7830		|null		|null	|null	|null	|
|MF-8297		|null		|null	|null	|null	|
|MF-8297		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CA-1533		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|GS-7803		|null		|null	|null	|null	|
|CA-1678		|null		|10:00	|null	|null	|
|CA-1678		|null		|null	|null	|null	|
|CA-1678		|null		|null	|null	|null	|
|CA-1678		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|BK-2777		|null		|null	|null	|null	|
|YS-529		|null		|null	|null	|null	|
|YS-529		|null		|null	|null	|null	|
|BK-3035		|null		|null	|null	|null	|
|BK-3035		|null		|null	|null	|null	|
|BK-3035		|null		|null	|null	|null	|
|BK-3035		|null		|null	|null	|null	|
|3U-8810		|null		|10:10	|null	|null	|
|3U-8810		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8810		|null		|null	|null	|null	|
|3U-8810		|null		|null	|null	|null	|
|GS-7833		|null		|null	|null	|null	|
|GS-7833		|null		|null	|null	|null	|
|GS-7833		|null		|null	|null	|null	|
|GS-7833		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|3U-8815		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|CA-1619		|null		|null	|null	|null	|
|OZ-328		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8815		|null		|null	|null	|null	|
|3U-8815		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|GS-7993		|null		|null	|null	|null	|
|TR-138		|null		|null	|08:14	|null	|
|TR-138		|null		|null	|08:14	|null	|
|TR-139		|null		|null	|null	|null	|
|TR-138		|null		|null	|null	|null	|
|TR-138		|null		|null	|null	|null	|
|TR-138		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|GS-7839		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|GS-7881		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|JR-1601		|null		|null	|null	|null	|
|NX-238		|null		|11:00	|null	|null	|
|NX-238		|null		|null	|null	|null	|
|NX-238		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-238		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|GS-7853		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|FM-9147		|null		|10:05	|null	|null	|
|FM-9147		|null		|null	|null	|null	|
|FM-9148		|null		|null	|null	|null	|
|FM-9147		|null		|null	|null	|null	|
|FM-9147		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|GS-7817		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|JR-1609		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|MU-9727		|null		|11:40	|null	|null	|
|MU-9727		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9727		|null		|null	|null	|null	|
|MU-9727		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|GS-7855		|null		|null	|null	|null	|
|BK-2931		|null		|null	|null	|null	|
|BK-2931		|null		|null	|null	|null	|
|BK-2931		|null		|null	|null	|null	|
|BK-2883		|null		|null	|08:28	|null	|
|BK-2883		|null		|null	|08:28	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2843		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|BK-2883		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|HU-7497		|null		|09:20	|null	|null	|
|HU-7497		|null		|null	|null	|null	|
|HU-7497		|null		|null	|null	|null	|
|HU-7498		|null		|null	|null	|null	|
|HU-7497		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|GS-7879		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CZ-3133		|null		|11:00	|null	|null	|
|CZ-3133		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CZ-3133		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|CZ-3133		|null		|null	|null	|null	|
|XW-879		|null		|null	|null	|null	|
|GS-7583		|null		|null	|08:31	|null	|
|GS-7583		|null		|null	|08:31	|null	|
|GS-7583		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|HU-7498		|null		|null	|null	|null	|
|9C-8814		|null		|null	|null	|null	|
|9C-8814		|null		|null	|null	|null	|
|9C-8814		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|MF-8313		|null		|null	|null	|null	|
|CA-1921		|null		|10:40	|null	|null	|
|CA-1921		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CA-1921		|null		|null	|null	|null	|
|CA-1921		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|CA-8291		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|CZ-6894		|null		|null	|null	|null	|
|JD-5196		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|GS-7977		|null		|null	|null	|null	|
|CA-8373		|null		|11:20	|null	|null	|
|CA-8373		|null		|null	|null	|null	|
|CA-8373		|null		|null	|null	|null	|
|CA-8373		|null		|null	|null	|null	|
|CA-8373		|null		|null	|null	|null	|
|EU-2775		|null		|10:45	|null	|null	|
|EU-2775		|null		|null	|null	|null	|
|EU-2775		|null		|null	|null	|null	|
|EU-2775		|null		|null	|null	|null	|
|EU-2775		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|CA-103		|null		|null	|null	|null	|
|3U-8567		|null		|null	|null	|null	|
|BK-3103		|null		|null	|null	|null	|
|3U-8567		|null		|null	|null	|null	|
|3U-8567		|null		|null	|null	|null	|
|BK-3103		|null		|null	|null	|null	|
|BK-3103		|null		|null	|null	|null	|
|QW-6003		|null		|null	|08:44	|null	|
|QW-6003		|null		|null	|08:44	|null	|
|QW-6003		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|QW-6003		|null		|null	|null	|null	|
|CA-1678		|null		|null	|null	|null	|
|XW-879		|null		|null	|null	|null	|
|BR-729		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2833		|null		|null	|null	|null	|
|BK-2736		|null		|null	|08:46	|null	|
|BK-2736		|null		|null	|08:46	|null	|
|BK-2736		|null		|null	|null	|null	|
|BK-2939		|null		|null	|null	|null	|
|BK-2736		|null		|null	|null	|null	|
|BK-2736		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|RY-8881		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|CA-171		|null		|null	|null	|null	|
|RY-8881		|null		|null	|null	|null	|
|RY-8881		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|CA-1417		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|CA-1371		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|TR-139		|null		|null	|null	|null	|
|MU-599		|天津市滨海国际机场	|null	|null	|null	|
|MU-599		|null		|null	|null	|null	|
|MU-599		|null		|null	|null	|null	|
|MU-599		|null		|null	|null	|null	|
|MU-599		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|3U-8353		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|GS-7987		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|CA-1633		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|MU-5752		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|GS-7843		|null		|null	|null	|null	|
|9C-8813		|null		|null	|08:59	|null	|
|9C-8813		|null		|null	|08:59	|null	|
|9C-8813		|null		|null	|null	|null	|
|9C-8814		|null		|null	|null	|null	|
|9C-8813		|null		|null	|null	|null	|
|9C-8813		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|BK-2939		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|BK-2939		|null		|null	|null	|null	|
|BK-2939		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|SC-4717		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-151		|null		|null	|null	|null	|
|CA-8290		|null		|null	|09:01	|null	|
|CA-8290		|null		|null	|09:01	|null	|
|CA-1481		|null		|null	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|CA-8290		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|GS-7583		|null		|null	|null	|null	|
|CA-1396		|null		|11:35	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|ZH-9798		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
|BK-2897		|null		|null	|null	|null	|
